City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,Churn Reason,Monthly Charges Band,Tenure Years,Churn Risk,Customer Value
Phelan,92371,Female,No,Yes,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,91,4498,Competitor had better devices,30 - 60 ,1 - 2 Years,High Risk,Medium Value
Redlands,92373,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55,55,Yes,71,4877,Competitor had better devices,30 - 60 ,< 1 Year,High Risk,Medium Value
Rialto,92377,Female,No,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,80,5980,Competitor had better devices,60 - 90,< 1 Year,High Risk,High Value
Running Springs,92382,Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,77,4418,Competitor had better devices,60 - 90,2 - 3 Years,High Risk,Medium Value
Tecopa,92389,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,66,4192,Competitor had better devices,New Contract,< 1 Year,High Risk,Medium Value
Victorville,92392,Female,No,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69,994.8,Yes,73,5671,Competitor had better devices,60 - 90,1 - 2 Years,High Risk,High Value
Wrightwood,92397,Female,No,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145,Yes,65,4926,Price too high,30 - 60 ,4 - 5 Years,High Risk,Medium Value
San Bernardino,92401,Female,No,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,65,2879,Product dissatisfaction,60 - 90,< 1 Year,High Risk,Low Value
San Bernardino,92410,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,93,2814,Service dissatisfaction,60 - 90,< 1 Year,High Risk,Low Value
Riverside,92503,Female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,77,4263,Lack of self-service on Website,60 - 90,< 1 Year,High Risk,Medium Value
Riverside,92506,Male,No,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,66,3099,Network reliability,30 - 60 ,1 - 2 Years,High Risk,Low Value
Riverside,92509,Female,Yes,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,89,4099,Limited range of services,0 - 30,< 1 Year,High Risk,Medium Value
March Air Reserve Base,92518,Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,76,2538,Lack of affordable download/upload speed,New Contract,1 - 2 Years,High Risk,Low Value
Hemet,92544,Female,Yes,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,87,2666,Long distance charges,New Contract,1 - 2 Years,High Risk,Low Value
Homeland,92548,Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,72,3715,Don't know,New Contract,< 1 Year,High Risk,Medium Value
Idyllwild,92549,Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,98,5032,Price too high,60 - 90,< 1 Year,High Risk,High Value
Moreno Valley,92557,Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,82,5273,Product dissatisfaction,60 - 90,< 1 Year,High Risk,High Value
Murrieta,92563,Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,88,3492,Service dissatisfaction,100 plus,3 - 4 Years,High Risk,Low Value
Perris,92571,Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,99,4517,Lack of self-service on Website,60 - 90,2 - 3 Years,High Risk,Medium Value
Sun City,92586,Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,81,2115,Network reliability,60 - 90,1 - 2 Years,High Risk,Low Value
Sun City,92587,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480,Yes,72,2568,Don't know,100 plus,2 - 3 Years,High Risk,Low Value
Irvine,92612,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85,85,Yes,80,5679,Don't know,60 - 90,< 1 Year,High Risk,High Value
Lake Forest,92630,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,85,2966,Don't know,60 - 90,< 1 Year,High Risk,Low Value
Huntington Beach,92646,Male,No,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597,Yes,74,4856,Poor expertise of online support,30 - 60 ,1 - 2 Years,High Risk,Medium Value
Huntington Beach,92648,Male,No,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266,Yes,98,3364,Poor expertise of phone support,60 - 90,3 - 4 Years,High Risk,Low Value
Newport Beach,92661,Male,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,92,5974,Competitor had better devices,60 - 90,2 - 3 Years,High Risk,High Value
Santa Ana,92701,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,Yes,72,2744,Competitor offered higher download speeds,100 plus,2 - 3 Years,High Risk,Low Value
Santa Ana,92707,Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,Yes,67,5170,Competitor offered more data,100 plus,4 - 5 Years,High Risk,High Value
Anaheim,92805,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19,233.55,Yes,72,3535,Competitor made better offer,0 - 30,1 - 2 Years,High Risk,Medium Value
Anaheim,92806,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,Yes,87,3244,Competitor had better devices,60 - 90,< 1 Year,High Risk,Low Value
Anaheim,92807,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,Yes,74,5808,Competitor had better devices,60 - 90,< 1 Year,High Risk,High Value
Brea,92823,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,Yes,66,4880,Competitor offered higher download speeds,60 - 90,< 1 Year,High Risk,Medium Value
Norco,92860,Female,No,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,Yes,67,5670,Competitor offered higher download speeds,60 - 90,1 - 2 Years,High Risk,High Value
Yorba Linda,92887,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,Yes,91,4196,Competitor offered higher download speeds,100 plus,5 Years + ,High Risk,Medium Value
Ventura,93001,Male,No,Yes,No,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,Yes,83,2573,Competitor offered more data,0 - 30,< 1 Year,High Risk,Low Value
Ventura,93003,Female,No,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65,663.05,Yes,76,3983,Competitor offered more data,60 - 90,< 1 Year,High Risk,Medium Value
Port Hueneme,93041,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20,137.6,Yes,100,4479,Competitor offered more data,0 - 30,< 1 Year,High Risk,Medium Value
Summerland,93067,Male,Yes,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,Yes,96,5059,Competitor made better offer,New Contract,4 - 5 Years,High Risk,High Value
Santa Barbara,93101,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes,65,2728,Competitor made better offer,100 plus,3 - 4 Years,High Risk,Low Value
Santa Barbara,93110,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,Yes,89,5720,Competitor had better devices,100 plus,5 Years + ,High Risk,High Value
Alpaugh,93201,Male,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,Yes,91,6268,Competitor offered higher download speeds,100 plus,4 - 5 Years,High Risk,High Value
Armona,93202,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes,75,3573,Competitor offered more data,60 - 90,< 1 Year,High Risk,Medium Value
Avenal,93204,Female,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,Yes,65,2152,Don't know,30 - 60 ,3 - 4 Years,High Risk,Low Value
Bodfish,93205,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,Yes,99,4996,Competitor had better devices,60 - 90,< 1 Year,High Risk,Medium Value
Camp Nelson,93208,Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,Yes,84,5604,Competitor had better devices,New Contract,1 - 2 Years,High Risk,High Value
Coalinga,93210,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,Yes,95,2295,Competitor offered higher download speeds,30 - 60 ,< 1 Year,High Risk,Low Value
Delano,93215,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,Yes,80,2065,Competitor offered higher download speeds,60 - 90,< 1 Year,High Risk,Low Value
Earlimart,93219,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,Yes,87,2876,Competitor offered higher download speeds,60 - 90,< 1 Year,High Risk,Low Value
Exeter,93221,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,Yes,94,3860,Competitor offered more data,60 - 90,< 1 Year,High Risk,Medium Value
Fellows,93224,Female,Yes,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,Yes,83,5432,Competitor offered more data,0 - 30,< 1 Year,High Risk,High Value
Huron,93234,Male,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,Yes,68,2362,Competitor offered more data,0 - 30,< 1 Year,High Risk,Low Value
Kernville,93238,Female,No,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,Yes,93,2038,Competitor made better offer,0 - 30,< 1 Year,High Risk,Low Value
Lemon Cove,93244,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,Yes,80,2323,Competitor made better offer,60 - 90,< 1 Year,High Risk,Low Value
Lindsay,93247,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,Yes,78,2864,Competitor had better devices,30 - 60 ,< 1 Year,High Risk,Low Value
Maricopa,93252,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,Yes,78,4838,Competitor offered higher download speeds,60 - 90,< 1 Year,High Risk,Medium Value
Onyx,93255,Male,Yes,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes,90,5597,Competitor offered more data,30 - 60 ,4 - 5 Years,High Risk,High Value
Posey,93260,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,Yes,65,3146,Competitor made better offer,30 - 60 ,< 1 Year,High Risk,Low Value
Shafter,93263,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80,80,Yes,88,2046,Competitor had better devices,60 - 90,< 1 Year,High Risk,Low Value
Tipton,93272,Male,Yes,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes,89,3475,Competitor had better devices,30 - 60 ,< 1 Year,High Risk,Low Value
Wofford Heights,93285,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Yes,69,4965,Competitor offered higher download speeds,60 - 90,< 1 Year,High Risk,Medium Value
Visalia,93292,Male,No,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,86,3273,Competitor offered higher download speeds,30 - 60 ,< 1 Year,High Risk,Low Value
Bakersfield,93311,Female,No,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,Yes,85,4535,Competitor offered higher download speeds,60 - 90,2 - 3 Years,High Risk,Medium Value
San Luis Obispo,93405,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,Yes,66,3556,Competitor offered more data,0 - 30,< 1 Year,High Risk,Medium Value
Lompoc,93436,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,Yes,74,5640,Competitor offered more data,60 - 90,< 1 Year,High Risk,High Value
Lompoc,93437,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5,Yes,67,2450,Competitor offered more data,30 - 60 ,< 1 Year,High Risk,Low Value
Los Alamos,93440,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Yes,96,4333,Competitor made better offer,New Contract,2 - 3 Years,High Risk,Medium Value
Oceano,93445,Female,Yes,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,Yes,97,2482,Competitor made better offer,New Contract,2 - 3 Years,High Risk,Low Value
Pismo Beach,93449,Female,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7,Yes,73,5269,Competitor had better devices,60 - 90,3 - 4 Years,High Risk,High Value
Mojave,93501,Male,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55,Yes,80,3658,Competitor offered higher download speeds,New Contract,< 1 Year,High Risk,Medium Value
Johannesburg,93528,Male,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,Yes,92,5444,Competitor offered more data,New Contract,1 - 2 Years,High Risk,High Value
Keene,93531,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,Yes,96,3579,Don't know,60 - 90,1 - 2 Years,High Risk,Medium Value
Lancaster,93535,Female,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,Yes,82,3161,Competitor had better devices,60 - 90,1 - 2 Years,High Risk,Low Value
Lancaster,93536,Male,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,208.85,Yes,66,3038,Competitor had better devices,60 - 90,< 1 Year,High Risk,Low Value
Palmdale,93552,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,Yes,77,5264,Competitor offered higher download speeds,New Contract,1 - 2 Years,High Risk,High Value
Pearblossom,93553,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Yes,100,4248,Competitor offered higher download speeds,0 - 30,< 1 Year,High Risk,Medium Value
Randsburg,93554,Female,No,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.9,454.15,Yes,79,4356,Competitor offered higher download speeds,60 - 90,< 1 Year,High Risk,Medium Value
Ridgecrest,93555,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.8,3036.75,Yes,76,4161,Competitor offered more data,New Contract,2 - 3 Years,High Risk,Medium Value
Trona,93562,Male,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82,184.65,Yes,97,3051,Competitor offered more data,60 - 90,< 1 Year,High Risk,Low Value
Palmdale,93591,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,89.5,Yes,81,3478,Competitor offered more data,30 - 60 ,< 1 Year,High Risk,Low Value
Bass Lake,93604,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.2,52.2,Yes,71,4138,Competitor made better offer,30 - 60 ,< 1 Year,High Risk,Medium Value
Biola,93606,Female,Yes,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110,4874.8,Yes,81,2403,Competitor made better offer,100 plus,3 - 4 Years,High Risk,Low Value
Five Points,93624,Male,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.75,6125.4,Yes,92,5016,Attitude of service provider,New Contract,5 Years + ,High Risk,High Value
Friant,93626,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1058.25,Yes,74,5184,Attitude of service provider,New Contract,< 1 Year,High Risk,High Value
Kerman,93630,Male,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,489.45,Yes,75,4694,Attitude of service provider,60 - 90,< 1 Year,High Risk,Medium Value
Madera,93637,Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,4113.1,Yes,70,2576,Attitude of support person,100 plus,3 - 4 Years,High Risk,Low Value
Madera,93638,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,76,3042,Attitude of support person,60 - 90,< 1 Year,High Risk,Low Value
Mendota,93640,Male,No,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,6017.65,Yes,74,6105,Attitude of support person,100 plus,4 - 5 Years,High Risk,High Value
Miramonte,93641,Male,No,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104,7250.15,Yes,80,4544,Attitude of service provider,100 plus,5 Years + ,High Risk,Medium Value
Orosi,93647,Female,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.2,178.7,Yes,95,2969,Attitude of service provider,60 - 90,< 1 Year,High Risk,Low Value
Fresno,93650,Male,No,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.2,2317.1,Yes,89,4123,Attitude of service provider,100 plus,1 - 2 Years,High Risk,Medium Value
San Joaquin,93660,Female,No,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.45,1430.25,Yes,73,3696,Attitude of support person,60 - 90,1 - 2 Years,High Risk,Medium Value
Selma,93662,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,644.35,Yes,83,3265,Competitor made better offer,New Contract,< 1 Year,High Risk,Low Value
South Dos Palos,93665,Male,No,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,90.95,5453.4,Yes,76,4111,Moved,New Contract,5 Years + ,High Risk,Medium Value
Tollhouse,93667,Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.55,5610.7,Yes,82,4274,Moved,100 plus,4 - 5 Years,High Risk,Medium Value
Squaw Valley,93675,Female,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.85,292.8,Yes,72,5301,Moved,60 - 90,< 1 Year,High Risk,High Value
Fresno,93703,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.4,44.4,Yes,89,3522,Competitor offered higher download speeds,30 - 60 ,< 1 Year,High Risk,Medium Value
Fresno,93706,Female,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100,5509.3,Yes,83,5679,Competitor offered higher download speeds,New Contract,4 - 5 Years,High Risk,High Value
Fresno,93711,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,229.6,Yes,94,2653,Competitor offered higher download speeds,0 - 30,1 - 2 Years,High Risk,Low Value
Fresno,93721,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.9,89.9,Yes,80,5951,Don't know,60 - 90,< 1 Year,High Risk,High Value
Big Sur,93920,Female,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,6413.65,Yes,91,5600,Competitor offered higher download speeds,100 plus,5 Years + ,High Risk,High Value
Carmel,93923,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.8,50.8,Yes,85,3718,Competitor offered higher download speeds,30 - 60 ,< 1 Year,High Risk,Medium Value
Jolon,93928,Male,Yes,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,1463.5,Yes,95,5849,Competitor offered higher download speeds,60 - 90,1 - 2 Years,High Risk,High Value
